1	1	4.595	2.965
1	2	3.2800000000000002	2.93
1	3	1.04	2.97
1	4	2.23	2.745
1	5	1.62	2.875
1	6	1.895	2.805
2	1	4.6850000000000005	2.985
2	2	3.125	2.93
2	3	1.21	2.93
2	4	2.275	2.745
2	5	1.655	2.8850000000000002
2	6	1.925	2.775
3	1	4.72	2.955
3	2	3.09	2.91
3	3	1.2550000000000001	2.98
3	4	2.325	2.735
3	5	1.68	2.86
3	6	1.975	2.75
4	1	4.835	2.995
4	2	3.0	2.8850000000000002
4	3	1.33	3.0
4	4	2.3850000000000002	2.75
4	5	1.685	2.85
4	6	2.005	2.775
5	1	4.865	2.98
5	2	2.97	2.9050000000000002
5	3	1.36	2.985
5	4	2.465	2.775
5	5	1.73	2.845
5	6	2.065	2.805
6	1	4.9750000000000005	2.98
6	2	2.85	2.875
6	3	1.465	2.99
6	4	2.515	2.7600000000000002
6	5	1.7750000000000001	2.855
6	6	2.095	2.82
7	1	4.9350000000000005	2.965
7	2	2.795	2.88
7	3	1.58	3.0100000000000002
7	4	2.58	2.755
7	5	1.825	2.855
7	6	2.12	2.835
8	1	5.09	2.985
8	2	2.71	2.865
8	3	1.675	3.0300000000000002
8	4	2.6350000000000002	2.755
8	5	1.87	2.855
8	6	2.1750000000000003	2.83
9	1	5.1450000000000005	2.95
9	2	2.69	2.875
9	3	1.815	2.995
9	4	2.7	2.7600000000000002
9	5	1.915	2.855
9	6	2.21	2.83
10	1	5.195	2.935
10	2	2.63	2.87
10	3	1.825	3.005
10	4	2.765	2.7600000000000002
10	5	1.965	2.865
11	1	5.2700000000000005	2.94
11	2	2.585	2.895
11	3	1.85	2.97
11	4	2.82	2.755
11	5	2.0100000000000002	2.865
12	1	5.465	2.915
12	2	2.45	2.875
12	3	1.8900000000000001	2.975
12	4	2.8850000000000002	2.755
12	5	2.055	2.865
13	1	5.5200000000000005	2.95
13	2	2.465	2.875
13	3	2.05	2.955
13	4	2.915	2.735
13	5	2.105	2.865
14	1	5.53	2.9250000000000003
14	2	2.39	2.875
14	3	2.07	2.955
14	4	2.9	2.74
14	5	2.15	2.875
15	1	5.605	2.975
15	2	2.315	2.89
15	3	2.245	2.945
15	4	3.005	2.805
15	5	2.2	2.875
16	1	5.7250000000000005	2.965
16	2	2.25	2.895
16	3	2.2800000000000002	2.96
