1	1	1.185	2.08
1	2	2.185	2.085
1	3	2.015	1.73
1	4	3.93	2.05
1	5	4.9	2.07
1	6	5.3100000000000005	1.72
1	7	6.065	1.815
2	1	1.145	2.08
2	2	2.215	2.08
2	3	2.015	1.73
2	4	3.96	2.045
2	5	4.92	2.07
2	6	5.3	1.72
2	7	6.045	1.815
3	1	1.105	2.09
3	2	2.255	2.08
3	3	2.015	1.73
3	4	3.98	2.045
3	5	4.945	2.065
3	6	5.29	1.72
3	7	6.025	1.815
4	1	1.055	2.09
4	2	2.295	2.075
4	3	2.015	1.73
4	4	4.01	2.04
4	5	4.9750000000000005	2.065
4	6	5.28	1.72
4	7	5.995	1.81
5	1	0.995	2.1
5	2	2.33	2.075
5	3	2.015	1.73
5	4	4.04	2.04
5	5	5.005	2.06
5	6	5.26	1.72
5	7	5.965	1.81
6	1	0.9450000000000001	2.1
6	2	2.37	2.07
6	3	2.015	1.73
6	4	4.07	2.035
6	5	5.035	2.06
6	6	5.25	1.72
6	7	5.945	1.81
6	8	6.275	1.71
7	1	0.895	2.1
7	2	2.41	2.065
7	3	2.02	1.73
7	4	4.1	2.035
7	5	5.055	2.065
7	6	5.24	1.73
7	7	5.915	1.81
7	8	6.275	1.715
8	1	0.835	2.11
8	2	2.45	2.065
8	3	2.02	1.73
8	4	4.13	2.0300000000000002
8	5	5.085	2.06
8	6	5.22	1.73
8	7	5.885	1.815
8	8	6.265000000000001	1.715
9	1	0.785	2.11
9	2	2.485	2.06
9	3	2.0100000000000002	1.73
9	4	4.155	2.0300000000000002
9	5	5.115	2.06
9	6	5.21	1.73
9	7	5.855	1.815
9	8	6.25	1.715
10	1	0.735	2.12
10	2	2.525	2.06
10	3	2.0100000000000002	1.73
10	4	4.1850000000000005	2.025
10	5	5.1450000000000005	2.055
10	6	5.2	1.73
10	7	5.835	1.815
10	8	6.24	1.715
11	1	0.675	2.12
11	2	2.565	2.055
11	3	2.0100000000000002	1.73
11	4	4.215	2.02
11	5	5.18	2.055
11	6	5.18	1.73
11	7	5.805	1.815
11	8	6.23	1.705
12	1	0.625	2.12
12	2	2.605	2.055
12	3	2.0100000000000002	1.73
12	4	4.245	2.02
12	5	5.2	2.05
12	6	5.17	1.73
12	7	5.775	1.81
12	8	6.23	1.705
13	1	0.5650000000000001	2.13
13	2	2.64	2.05
13	3	2.0100000000000002	1.73
13	4	4.285	2.015
13	5	5.23	2.05
13	6	5.16	1.73
13	7	5.755	1.81
13	8	6.22	1.705
14	1	0.515	2.13
14	2	2.68	2.05
14	3	2.0100000000000002	1.73
14	4	4.315	2.015
14	5	5.26	2.045
14	6	5.14	1.73
14	7	5.72	1.81
14	8	6.21	1.705
15	1	0.465	2.14
15	2	2.73	2.045
15	3	2.015	1.73
15	4	4.345	2.0100000000000002
15	5	5.29	2.045
15	6	5.13	1.73
15	7	5.69	1.81
15	8	6.195	1.705
16	1	0.41500000000000004	2.14
16	2	2.77	2.045
16	3	2.015	1.73
16	4	4.375	2.0100000000000002
16	5	5.32	2.04
16	6	5.11	1.73
16	7	5.66	1.805
16	8	6.1850000000000005	1.705
17	1	0.36	2.14
17	2	2.805	2.04
17	3	2.015	1.73
17	4	4.4	2.015
17	5	5.34	2.035
17	6	5.1000000000000005	1.74
17	7	5.64	1.815
17	8	6.18	1.715
18	1	0.38	2.15
18	2	2.845	2.035
18	3	2.015	1.73
18	4	4.43	2.015
18	5	5.37	2.035
18	6	5.09	1.74
18	7	5.61	1.815
