1	1	4.795	5.835
1	2	6.295	5.775
1	3	14.235	6.035
1	4	15.095	5.925
1	5	6.605	5.555
1	10	5.245	5.835
1	16	5.625	5.085
1	18	13.895	4.985
1	19	12.705	4.955
1	20	10.385	4.905
1	22	9.935	4.965
2	1	4.785	5.835
2	2	6.275	5.775
2	3	14.305	6.025
2	4	15.155000000000001	5.915
2	5	6.605	5.545
2	10	5.245	5.825
2	16	5.605	5.085
2	18	13.915000000000001	4.965
2	19	12.705	4.955
2	20	10.365	4.905
2	22	9.935	4.955
3	1	4.795	5.835
3	2	6.275	5.775
3	3	14.375	6.035
3	4	15.225	5.925
3	5	6.605	5.545
3	10	5.245	5.825
3	16	5.605	5.085
3	18	13.935	4.965
3	19	12.705	4.955
3	20	10.365	4.905
3	22	9.935	4.955
4	1	4.795	5.845
4	2	6.275	5.775
4	3	14.445	6.035
4	4	15.295	5.9350000000000005
4	5	6.615	5.545
4	10	5.245	5.825
4	16	5.605	5.085
4	18	13.955	4.965
4	19	12.705	4.955
4	20	10.365	4.905
4	22	9.955	4.955
5	1	4.805	5.845
5	2	6.275	5.775
5	3	14.535	6.045
5	4	15.375	5.9350000000000005
5	5	6.625	5.555
5	10	5.245	5.825
5	16	5.605	5.085
5	18	13.995000000000001	4.965
5	19	12.705	4.955
5	20	10.365	4.905
5	22	9.955	4.955
6	1	4.815	5.845
6	2	6.275	5.775
6	3	14.605	6.055
6	4	15.445	5.945
6	5	6.625	5.555
6	10	5.245	5.825
6	16	5.605	5.085
6	18	14.015	4.965
6	19	12.705	4.955
6	20	10.365	4.905
6	22	9.975	4.955
7	1	4.815	5.855
7	2	6.275	5.775
7	3	14.675	6.055
7	4	15.505	5.955
7	5	6.635	5.555
7	10	5.255	5.835
7	16	5.585	5.085
7	18	14.035	4.965
7	19	12.705	4.955
7	20	10.365	4.905
7	22	9.975	4.955
8	1	4.825	5.855
8	2	6.275	5.775
8	3	14.745000000000001	6.065
8	4	15.585	5.955
8	5	6.635	5.565
8	10	5.255	5.835
8	16	5.585	5.085
8	18	14.055	4.965
8	19	12.705	4.955
8	20	10.365	4.905
8	22	9.995000000000001	4.955
9	1	4.835	5.865
9	2	6.275	5.775
9	3	14.835	6.065
9	4	15.655000000000001	5.965
9	5	6.6450000000000005	5.565
9	10	5.265	5.835
9	16	5.585	5.085
9	18	14.095	4.965
9	19	12.705	4.955
9	20	10.365	4.905
9	22	9.995000000000001	4.955
10	1	4.835	5.865
10	2	6.275	5.775
10	3	14.905000000000001	6.075
10	4	15.725	5.9750000000000005
10	5	6.655	5.565
10	10	5.265	5.835
10	16	5.585	5.095
10	18	14.115	4.965
10	19	12.705	4.955
10	20	10.365	4.905
10	22	10.005	4.955
11	1	4.835	5.865
11	2	6.275	5.775
11	3	14.975	6.085
11	4	15.805	5.985
11	5	6.655	5.565
11	10	5.265	5.835
11	16	5.585	5.095
11	18	14.135	4.965
11	19	12.705	4.955
11	20	10.365	4.925
11	22	10.015	4.955
12	1	4.845	5.865
12	2	6.275	5.775
12	3	15.045	6.085
12	4	15.895	5.9750000000000005
12	5	6.655	5.575
12	10	5.265	5.845
12	16	5.575	5.095
12	18	14.165000000000001	4.965
12	19	12.705	4.955
12	20	10.345	4.925
12	22	10.015	4.955
13	1	4.845	5.875
13	2	6.275	5.775
13	3	15.135	6.095
13	4	15.995000000000001	5.985
13	5	6.675	5.575
13	10	5.275	5.845
13	16	5.565	5.095
13	18	14.195	4.965
13	19	12.705	4.955
13	20	10.345	4.925
13	22	10.035	4.955
14	1	4.855	5.8950000000000005
14	2	6.275	5.775
14	3	15.205	6.095
14	4	16.085	5.995
14	5	6.675	5.575
14	10	5.275	5.845
14	16	5.565	5.095
14	18	14.215	4.955
14	19	12.705	4.955
14	20	10.345	4.925
14	22	10.035	4.955
15	1	4.865	5.915
15	2	6.275	5.765
15	3	15.275	6.105
15	4	16.185	5.995
15	5	6.675	5.585
15	10	5.275	5.835
15	16	5.565	5.095
15	18	14.235	4.955
15	19	12.705	4.955
15	20	10.345	4.925
15	22	10.055	4.955
16	1	4.865	5.905
16	2	6.285	5.765
16	3	15.345	6.115
16	4	16.295	6.005
16	5	6.6850000000000005	5.585
16	10	5.275	5.835
16	16	5.565	5.095
16	18	14.275	4.955
16	19	12.705	4.955
16	20	10.345	4.925
16	22	10.055	4.955
17	1	4.875	5.8950000000000005
17	2	6.295	5.765
17	3	15.435	6.115
17	4	16.385	6.005
17	5	6.695	5.585
17	10	5.285	5.845
17	16	5.555	5.095
17	18	14.295	4.955
17	19	12.705	4.955
17	20	10.345	4.925
17	22	10.075000000000001	4.955
18	1	4.8950000000000005	5.885
18	2	6.305	5.765
18	3	15.505	6.125
18	4	16.485	6.005
18	5	6.705	5.595
18	10	5.285	5.845
18	16	5.545	5.095
18	18	14.315	4.955
18	19	12.705	4.955
18	20	10.345	4.925
18	22	10.075000000000001	4.955
19	1	4.8950000000000005	5.885
19	2	6.315	5.765
19	3	15.575000000000001	6.125
19	4	16.585	6.015000000000001
19	5	6.705	5.595
19	10	5.295	5.845
19	16	5.545	5.105
19	18	14.345	4.955
19	19	12.705	4.955
19	20	10.345	4.925
19	22	10.085	4.955
20	1	4.915	5.875
20	2	6.325	5.765
20	3	15.645	6.135
20	4	16.675	6.025
20	5	6.715	5.595
20	10	5.295	5.845
20	16	5.545	5.105
20	18	14.375	4.955
20	19	12.705	4.955
20	20	10.345	4.925
20	22	10.095	4.955
21	1	4.925	5.865
21	2	6.325	5.765
21	3	15.735000000000001	6.1450000000000005
21	4	16.785	6.035
21	5	6.7250000000000005	5.595
21	10	5.295	5.845
21	16	5.545	5.105
21	18	14.395	4.955
21	19	12.725	4.955
21	20	10.345	4.945
21	22	10.105	4.955
22	1	4.925	5.865
22	2	6.345	5.765
22	3	15.835	6.1450000000000005
22	4	16.885	6.025
22	5	6.7250000000000005	5.605
22	10	5.295	5.855
22	16	5.535	5.105
22	18	14.415000000000001	4.955
22	19	12.725	4.955
22	20	10.325000000000001	4.945
22	22	10.115	4.955
23	1	4.945	5.855
23	2	6.345	5.765
23	3	15.935	6.1450000000000005
23	4	16.975	6.035
23	5	6.7250000000000005	5.605
23	10	5.295	5.855
23	16	5.535	5.105
23	18	14.445	4.955
23	19	12.725	4.955
23	20	10.325000000000001	4.945
23	22	10.115	4.955
24	1	4.955	5.845
24	2	6.365	5.765
24	3	16.035	6.155
24	4	17.075	6.045
24	5	6.745	5.605
24	10	5.295	5.855
24	16	5.525	5.105
24	18	14.475	4.955
24	19	12.725	4.955
24	20	10.325000000000001	4.945
24	22	10.135	4.955
25	1	4.9750000000000005	5.845
25	2	6.365	5.765
25	3	16.135	6.155
25	4	17.175	6.045
25	5	6.745	5.615
25	10	5.315	5.855
25	16	5.525	5.105
25	18	14.495000000000001	4.955
25	19	12.725	4.955
25	20	10.325000000000001	4.945
25	22	10.135	4.955
26	1	4.985	5.855
26	2	6.385	5.765
26	3	16.245	6.165
26	4	17.275000000000002	6.055
26	5	6.745	5.615
26	10	5.315	5.855
26	16	5.525	5.105
26	18	14.525	4.945
26	19	12.725	4.955
26	20	10.325000000000001	4.945
26	22	10.155	4.955
27	1	5.005	5.865
27	2	6.385	5.765
27	3	16.345	6.175
27	4	17.375	6.055
27	5	6.755	5.615
27	10	5.315	5.855
27	16	5.525	5.105
27	18	14.545	4.945
27	19	12.725	4.955
27	20	10.325000000000001	4.945
27	22	10.155	4.955
28	1	5.025	5.875
28	2	6.3950000000000005	5.765
28	3	16.445	6.175
28	4	17.475	6.055
28	5	6.765000000000001	5.615
28	10	5.315	5.865
28	16	5.515	5.115
28	18	14.575000000000001	4.945
28	19	12.725	4.955
28	20	10.325000000000001	4.945
28	22	10.165000000000001	4.955
29	1	5.045	5.885
29	2	6.405	5.765
29	3	16.545	6.175
29	4	17.565	6.065
29	5	6.765000000000001	5.625
29	10	5.315	5.855
29	16	5.505	5.115
29	18	14.595	4.945
29	19	12.725	4.955
29	20	10.325000000000001	4.945
29	22	10.175	4.955
30	1	5.055	5.8950000000000005
30	2	6.415	5.765
30	3	16.645	6.1850000000000005
30	4	17.665	6.075
30	5	6.775	5.625
30	10	5.325	5.855
30	16	5.505	5.115
30	18	14.625	4.945
30	19	12.725	4.955
30	20	10.325000000000001	4.945
30	22	10.185	4.955
31	1	5.085	5.905
